,real,predict,a,b,c,d
7183,746.903952951011,679.1994110693829,4,23,3,0
7184,61.51926133756286,60.768020005794945,4,23,7,0
7185,93.71531263765158,90.02318075558989,4,23,8,0
7186,0.0,0.0,4,23,9,0
7187,18.177062162396062,18.32677463396357,4,23,4,0
7188,10.068899356447178,10.99341597949055,4,23,2,0
7189,0.0,0.0,4,23,10,0
7190,249.11443236326352,231.54781728797363,4,24,5,0
7191,100.40251695059484,98.00936099116818,4,24,6,0
7192,14836.40913242755,14565.741697285985,4,24,1,0
7193,7859.751457206967,9180.710967431329,4,24,3,0
7194,1085.2246908794266,1035.4809206963232,4,24,7,0
7195,529.1901201185955,573.491090525678,4,24,8,0
7196,0.0,0.0,4,24,9,0
7197,4977.631952344997,5265.6760070610235,4,24,4,0
7198,21.498344129789928,24.688923433916028,4,24,2,0
7199,0.0,0.0,4,24,10,0
7200,0.0,0.0,4,7,5,0
7201,220.92684089860876,211.38483226614812,4,7,6,0
7202,5513.311217668069,5862.647057524567,4,7,1,0
7203,4203.735044396243,4116.333112724931,4,7,3,0
7204,13.352625803225312,12.90811337981075,4,7,7,0
7205,119.336630465496,118.0041170878419,4,7,8,0
7206,0.0,0.0,4,7,9,0
7207,2878.2436348955407,3324.8147032802317,4,7,4,0
7208,2603.3085249778537,2897.190153051532,4,7,2,0
7209,0.0,0.0,4,7,10,0
7210,9.7990691575218,11.298661519277948,4,9,5,0
7211,244.38037437965943,253.93531174010354,4,9,6,0
7212,341.989847445778,415.73717146113967,4,9,1,0
7213,18731.771599707667,18872.123338107605,4,9,3,0
7214,700.1104743740999,746.6404909312689,4,9,7,0
7215,466.21337305037497,429.61309814884066,4,9,8,0
7216,0.0,0.0,4,9,9,0
7217,5312.372287405496,5777.792604361751,4,9,4,0
7218,2183.924509601472,2040.6516290106936,4,9,2,0
7219,0.0,0.0,4,9,10,0
7220,11.216115583520041,12.229421997747798,4,13,5,0
7221,93.70653494944126,102.55807111609616,4,13,6,0
7222,5556.110717277421,5233.683165132323,4,13,1,0
7223,9427.794978804368,11117.37434934465,4,13,3,0
7224,416.18918161740385,429.8681966123197,4,13,7,0
7225,1472.2786548280574,1482.6623798904307,4,13,8,0
7226,0.0,0.0,4,13,9,0
7227,756.6647888600422,819.8114664646904,4,13,4,0
7228,178.3907293416798,167.03420007760255,4,13,2,0
7229,0.0,0.0,4,13,10,0
7230,65.05308606975996,68.10851487577375,4,25,5,0
7231,20.763043989213642,20.919678672599424,4,25,6,0
7232,346.88510153909647,339.6884790660598,4,25,1,0
7233,6297.680705729204,6098.211934319964,4,25,3,0
7234,983.767846554495,1082.167394121966,4,25,7,0
7235,455.6800419550287,518.0124456474791,4,25,8,0
7236,0.0,0.0,4,25,9,0
7237,116.41193487011296,134.31582119524685,4,25,4,0
7238,118.77658803195465,122.40062263175805,4,25,2,0
7239,0.0,0.0,4,25,10,0
7240,20.530853796927147,18.656245783770522,4,11,5,0
7241,259.90180360614715,273.3058579739646,4,11,6,0
7242,3841.4487253998363,5054.401491181948,4,11,1,0
7243,25285.950121944465,23667.455382248652,4,11,3,0
7244,1276.6012113729855,1620.1965632317467,4,11,7,0
7245,605.1876317098921,648.5199263673427,4,11,8,0
7246,0.0,0.0,4,11,9,0
7247,505.6064790006988,479.9460623478972,4,11,4,0
7248,1435.752872168815,1349.1897603222806,4,11,2,0
7249,0.0,0.0,4,11,10,0
7250,21.14650490270682,21.893804376781997,4,26,5,0
7251,31.720691801236054,27.880891279851284,4,26,6,0
7252,951.71142952417,930.4130670308837,4,26,1,0
7253,8368.354188875059,8767.610483071934,4,26,3,0
7254,68.80933870632595,70.50171686296031,4,26,7,0
7255,137.6109779138559,144.4201496079591,4,26,8,0
7256,0.0,0.0,4,26,9,0
7257,337.8021863678725,364.54626528777294,4,26,4,0
7258,79.96886274507962,79.67454855993635,4,26,2,0
7259,0.0,0.0,4,26,10,0
7260,0.0,0.0,4,27,5,0
7261,46.523079728553455,46.926619183040096,4,27,6,0
7262,16455.90840366834,16042.97852427005,4,27,1,0
7263,3935.008469616446,4048.594328699625,4,27,3,0
7264,3056.3110202739585,3148.8576062731368,4,27,7,0
7265,455.5239957323521,489.74231422806105,4,27,8,0
7266,0.0,0.0,4,27,9,0
7267,2648.20438646262,2792.72350910482,4,27,4,0
7268,567.4835486041018,583.6071447463868,4,27,2,0
7269,0.0,0.0,4,27,10,0
7270,225.33175876632333,282.23957586618525,4,4,5,0
7271,482.81409270390736,487.1663044848359,4,4,6,0
7272,8823.461726491625,9173.561386345431,4,4,1,0
7273,9616.188458603461,9247.887339406832,4,4,3,0
7274,1948.5896673462466,2084.135488859745,4,4,7,0
7275,1029.5840002599643,1006.1183526799551,4,4,8,0
7276,0.1660197153469162,0.1927091056639606,4,4,9,0
7277,5202.867098536299,5228.260313958329,4,4,4,0
7278,1123.8265243141311,1152.8789024144132,4,4,2,0
7279,0.0,0.0,4,4,10,0
7280,7.722390275692134,7.5280170043197305,4,16,5,0
7281,33.79451557773318,36.376909920279054,4,16,6,0
7282,2894.5597112981723,3078.8794380157506,4,16,1,0
7283,3288.6303382409046,3328.8623873782008,4,16,3,0
7284,528.3081362501516,493.6201324186761,4,16,7,0
7285,17.582289680153544,15.309732433919162,4,16,8,0
7286,0.0,0.0,4,16,9,0
7287,1529.9879872946499,1639.4685816275712,4,16,4,0
7288,13.527636154923243,14.015954982931943,4,16,2,0
7289,0.0,0.0,4,16,10,0
7290,14.428762331021655,12.852084062796008,4,28,5,0
7291,10.678594711541313,10.802324643244834,4,28,6,0
7292,1267.6429718069878,1328.2175442801922,4,28,1,0
7293,771.9546330059627,791.9933040039533,4,28,3,0
7294,47.56285111221295,47.25036356710636,4,28,7,0
7295,8.695974364788128,9.665559642362012,4,28,8,0
7296,0.0,0.0,4,28,9,0
7297,91.47472715313559,93.89109886588966,4,28,4,0
7298,20.638107860265034,20.628561962332043,4,28,2,0
7299,0.0,0.0,4,28,10,0
7300,0.0,0.0,4,29,5,0
7301,22.338434652463874,22.90650835597077,4,29,6,0
7302,741.5028092975781,949.8963489209004,4,29,1,0
7303,515.8968931831553,560.6023282570163,4,29,3,0
7304,26.34184134198933,32.588199427478294,4,29,7,0
7305,7.353825638273863,7.523313767052066,4,29,8,0
7306,0.0,0.0,4,29,9,0
7307,68.0585940964265,67.71720575729728,4,29,4,0
7308,17.353007250380905,15.37881011286646,4,29,2,0
7309,0.0,0.0,4,29,10,0
7310,6.724372909568084,7.191265872714064,4,5,5,0
7311,136.96908022443083,136.67687999476001,4,5,6,0
7312,2601.7925548580783,2710.621953719506,4,5,1,0
7313,5010.951605025253,5319.301634476985,4,5,3,0
7314,469.89430768028626,427.0978900601309,4,5,7,0
7315,527.4429777147943,555.5648496343624,4,5,8,0
7316,0.0,0.0,4,5,9,0
7317,1008.1067638447151,1068.7960091304953,4,5,4,0
7318,240.89429763871962,227.81437916369842,4,5,2,0
7319,0.0,0.0,4,5,10,0
7320,129.37511966743475,139.4342893250397,4,30,5,0
7321,295.02670193863435,274.0856262747953,4,30,6,0
7322,1178.7816676119403,1125.417972756562,4,30,1,0
7323,29722.381149762074,30725.86259685184,4,30,3,0
7324,353.8023479910189,349.4149861846174,4,30,7,0
7325,1299.5410607826077,1237.719252723579,4,30,8,0
7326,0.0,0.0,4,30,9,0
7327,7888.164003161638,9058.65290040659,4,30,4,0
7328,494.09312558865633,480.21593034947165,4,30,2,0
7329,0.0,0.0,4,30,10,0
7330,580.047061138059,505.6953331064832,4,31,5,0
7331,209.9215467948376,207.29908615197039,4,31,6,0
7332,830.0698110694153,949.2519572919507,4,31,1,0
7333,3790.1967449062045,3831.738026084211,4,31,3,0
7334,214.91272635730584,177.6813112166892,4,31,7,0
7335,3907.3925265670687,3785.119625138561,4,31,8,0
7336,0.0,0.0,4,31,9,0
7337,302.3039541493593,287.18910832094343,4,31,4,0
7338,3726.063039321963,3592.8701659129,4,31,2,0
7339,0.0,0.0,4,31,10,0
7340,0.0,0.0,4,15,5,0
7341,42.315737600733364,41.21338839939035,4,15,6,0
7342,3777.396373641304,3603.3942455411266,4,15,1,0
7343,5058.888771895365,5431.970955918117,4,15,3,0
7344,236.3623486459967,270.51181348334785,4,15,7,0
7345,177.42356307375562,186.7773429084935,4,15,8,0
7346,0.0,0.0,4,15,9,0
7347,2280.9407104852125,2443.305065338087,4,15,4,0
7348,101.59163790053893,98.21606999601515,4,15,2,0
7349,0.0,0.0,4,15,10,0
7350,80.62777431942467,86.00578397918666,4,14,5,0
7351,136.2293807174983,157.55760586718094,4,14,6,0
7352,12526.509219017693,13446.717958427942,4,14,1,0
7353,17489.35269285586,16334.906074116318,4,14,3,0
7354,54.6255351359364,57.47946401580696,4,14,7,0
7355,408.725651979257,482.95259100582524,4,14,8,0
7356,0.0,0.0,4,14,9,0
7357,4608.597709083072,4789.58141889333,4,14,4,0
7358,487.628068370837,442.7914958315013,4,14,2,0
7359,0.0,0.0,4,14,10,0
7360,0.0,0.0,4,32,5,0
7361,0.0,0.0,4,32,6,0
7362,0.0,0.0,4,32,1,0
7363,0.0,0.0,4,32,3,0
7364,0.0,0.0,4,32,7,0
7365,0.0,0.0,4,32,8,0
7366,0.0,0.0,4,32,9,0
7367,0.0,0.0,4,32,4,0
7368,428.0589806894282,489.02097374401285,4,32,2,0
7369,0.0,0.0,4,32,10,0
7370,24.065095927265254,24.90102994875874,4,1,5,0
7371,264.98151773923246,304.5446189548649,4,1,6,0
7372,28.948714764149727,26.286960530627326,4,1,1,0
7373,1853.120795378167,1865.556525233182,4,1,3,0
7374,220.67131492615002,223.15595719452853,4,1,7,0
7375,1921.0173135597515,1986.5648363868718,4,1,8,0
7376,0.0,0.0,4,1,9,0
7377,2171.7638369624015,2330.191159250634,4,1,4,0
7378,431.22594118287833,456.35495196353867,4,1,2,0
7379,0.0,0.0,4,1,10,0
7380,0.0,0.0,4,33,5,0
7381,0.0,0.0,4,33,6,0
7382,0.0,0.0,4,33,1,0
7383,0.0,0.0,4,33,3,0
7384,0.0,0.0,4,33,7,0
7385,0.0,0.0,4,33,8,0
7386,0.0,0.0,4,33,9,0
7387,0.0,0.0,4,33,4,0
7388,0.0,0.0,4,33,2,0
7389,386.32284159877156,346.9588846040443,4,33,10,0
7390,0.0,0.0,4,34,5,0
7391,0.0,0.0,4,34,6,0
7392,0.0,0.0,4,34,1,0
7393,0.0,0.0,4,34,3,0
7394,0.0,0.0,4,34,7,0
7395,0.0,0.0,4,34,8,0
7396,0.0,0.0,4,34,9,0
7397,0.0,0.0,4,34,4,0
7398,265.1446004676784,271.8760258851132,4,34,2,0
7399,0.0,0.0,4,34,10,0
7400,56.536540341456686,50.87127514859794,4,35,5,0
7401,25.816790553535093,28.93093998966645,4,35,6,0
7402,4869.5772036544295,4684.1682237503455,4,35,1,0
7403,1515.5095499722024,1549.06034107004,4,35,3,0
7404,97.70869745511754,108.73378591655427,4,35,7,0
7405,13.63735848238264,13.49111114162192,4,35,8,0
7406,0.0,0.0,4,35,9,0
7407,169.29027396867403,187.57805776504608,4,35,4,0
7408,15.50072648224956,17.073877375601505,4,35,2,0
7409,0.0,0.0,4,35,10,0
7410,0.0,0.0,4,36,5,0
7411,9.809560344684176,11.540581165604475,4,36,6,0
7412,507.70178403852873,439.45036129038164,4,36,1,0
7413,283.94991996611634,322.5609765592168,4,36,3,0
7414,1.9063959123280632,2.347920564857392,4,36,7,0
7415,6.70986436817377,7.450534522142972,4,36,8,0
7416,0.0,0.0,4,36,9,0
7417,28.132324840274983,28.627653136213983,4,36,4,0
7418,11.055273891515972,12.45391131146988,4,36,2,0
7419,0.0,0.0,4,36,10,0
7420,10.977602615052442,11.091505698864438,4,3,5,0
7421,46.52716777156005,47.60535074565709,4,3,6,0
7422,654.2586451158468,653.5589415392553,4,3,1,0
7423,5664.770866714238,6256.033441679998,4,3,3,0
7424,245.4031337026451,261.8826241453898,4,3,7,0
7425,149.76134753967477,183.86726529948925,4,3,8,0
7426,0.0,0.0,4,3,9,0
7427,49.37687076471689,49.56314646446162,4,3,4,0
7428,45.69947313664047,44.391382735178865,4,3,2,0
7429,0.0,0.0,4,3,10,0
7430,13889.180276923911,13031.444661344322,4,10,5,0
7431,21.299892877260582,22.81903798945935,4,10,6,0
7432,1404.0590205454305,1473.2102381917316,4,10,1,0
7433,24346.971961142073,21400.63334942029,4,10,3,0
7434,170.31127148018095,156.40216632261217,4,10,7,0
7435,195.3592932048776,188.9773981006399,4,10,8,0
7436,0.0,0.0,4,10,9,0
7437,1369.6725326363808,1423.4364852607398,4,10,4,0
7438,2088.0437737370044,1960.969998663241,4,10,2,0
7439,0.0,0.0,4,10,10,0
7440,0.0,0.0,1,17,5,0
7441,0.0,0.0,1,17,6,0
7442,123.03034693880315,124.90771184500886,1,17,1,0
7443,9.172201420211962,8.57118343223881,1,17,3,0
7444,0.0,0.0,1,17,7,0
7445,0.0,0.0,1,17,8,0
7446,0.0,0.0,1,17,9,0
7447,77.6798639279774,75.98970485736929,1,17,4,0
7448,32709.3016910216,35240.418216682694,1,17,2,0
7449,0.0,0.0,1,17,10,0
7450,479.1847011485595,544.5231737591866,1,2,5,0
7451,22.536171277485625,25.21683986768467,1,2,6,0
7452,10636.66260329802,10276.911492085934,1,2,1,0
7453,4751.046041689861,4577.5177173478205,1,2,3,0
7454,10.330084554362411,11.243420882064186,1,2,7,0
7455,8.061402046746297,9.58863493811793,1,2,8,0
7456,0.0,0.0,1,2,9,0
7457,3560.214357650659,4336.84377165984,1,2,4,0
7458,22.63272250510952,24.068797907650712,1,2,2,0
7459,0.0,0.0,1,2,10,0
7460,0.0,0.0,1,18,5,0
7461,0.0,0.0,1,18,6,0
7462,0.0,0.0,1,18,1,0
7463,0.0,0.0,1,18,3,0
7464,0.0,0.0,1,18,7,0
7465,0.0,0.0,1,18,8,0
7466,0.0,0.0,1,18,9,0
7467,0.0,0.0,1,18,4,0
7468,92.25863622306687,100.30310238806533,1,18,2,0
7469,0.0,0.0,1,18,10,0
7470,1830.6804054431154,2148.7759825671324,1,19,5,0
7471,22.79616774112923,21.708455698383602,1,19,6,0
7472,6163.296873192978,6322.664214592169,1,19,1,0
7473,123.85519240881766,158.19611416122183,1,19,3,0
7474,18.006729463028048,20.012909970378438,1,19,7,0
7475,595.5188981637817,580.7313647563409,1,19,8,0
7476,7.9867467451217165,9.553454264574212,1,19,9,0
7477,5905.347306096654,6000.592752098279,1,19,4,0
7478,3581.757974620164,4012.421702817334,1,19,2,0
7479,0.0,0.0,1,19,10,0
7480,43.87726887500585,45.873311583139916,1,6,5,0
7481,114.51353862145672,109.96660064251878,1,6,6,0
7482,6036.18301580231,5687.0021778458395,1,6,1,0
7483,48.707937616932604,44.470376004688966,1,6,3,0
7484,14.21440901996661,15.196752971256227,1,6,7,0
7485,11.769639900771383,11.829440436577647,1,6,8,0
7486,0.0,0.0,1,6,9,0
7487,979.8950369622996,1105.512386645084,1,6,4,0
7488,20.31383601981139,21.494391248452327,1,6,2,0
7489,0.0,0.0,1,6,10,0
7490,11.514277807942864,13.635526482961343,1,20,5,0
7491,14.630244180865736,15.702403083960085,1,20,6,0
7492,8688.381339270543,9296.725651502149,1,20,1,0
7493,3211.193041871228,2913.7583814318473,1,20,3,0
7494,24.312271182652175,24.84358855499646,1,20,7,0
7495,9.607534354013376,11.87125309787347,1,20,8,0
7496,0.0,0.0,1,20,9,0
7497,4072.2285533341637,4009.5790679160596,1,20,4,0
7498,650.6369609899627,652.1407798211362,1,20,2,0
7499,0.0,0.0,1,20,10,0
7500,8.97062098978434,9.327284067111018,1,21,5,0
7501,25.717158161709854,25.794911235732716,1,21,6,0
7502,866.1939262673463,785.31567056724,1,21,1,0
7503,120.64741418918372,139.57543478058827,1,21,3,0
7504,51.57676962225594,56.91922002815667,1,21,7,0
7505,0.0,0.0,1,21,8,0
7506,0.0,0.0,1,21,9,0
7507,209.51026778331047,275.27962870687804,1,21,4,0
7508,12.444555708901854,13.095379208501122,1,21,2,0
7509,0.0,0.0,1,21,10,0
7510,896.0937018765661,876.5730564021253,1,8,5,0
7511,218.44390662783943,256.4255081260525,1,8,6,0
7512,14282.072157264682,14472.820340024273,1,8,1,0
7513,10295.913466884505,8978.651659463372,1,8,3,0
7514,73.82476805422556,70.00313768133182,1,8,7,0
7515,16.89789025308942,19.8142552258859,1,8,8,0
7516,0.0,0.0,1,8,9,0
7517,10612.713972248655,11351.20810611865,1,8,4,0
7518,10514.51786859436,10505.502879281024,1,8,2,0
7519,0.0,0.0,1,8,10,0
7520,0.0,0.0,1,12,5,0
7521,14.087425784051586,15.818085274399529,1,12,6,0
7522,5578.931789853267,5642.402972080958,1,12,1,0
7523,43.7927843181489,44.51779641026605,1,12,3,0
7524,8.798103916068795,9.712284039786667,1,12,7,0
7525,11.18143843557576,11.851087897112889,1,12,8,0
7526,0.0,0.0,1,12,9,0
7527,2522.150064220083,2733.6827079791055,1,12,4,0
7528,359.766838015015,356.2573860166643,1,12,2,0
7529,0.0,0.0,1,12,10,0
7530,3.5301675829129664,3.846178795314123,1,22,5,0
7531,42.54650333740462,40.913431038655816,1,22,6,0
7532,4104.412775245436,4144.616747308341,1,22,1,0
7533,57.700051051231995,55.3810278936638,1,22,3,0
7534,15.794432877275137,17.00341010410735,1,22,7,0
7535,11.562792981802549,10.911068441542533,1,22,8,0
7536,0.0,0.0,1,22,9,0
7537,1141.1388519327372,1071.7499669948575,1,22,4,0
7538,17.31398798495102,17.450606979867985,1,22,2,0
7539,0.0,0.0,1,22,10,0
7540,9.711357243602436,9.202401428779524,1,23,5,0
7541,16.75433669625995,17.24332799440437,1,23,6,0
7542,2100.2643224974067,2025.7149016544286,1,23,1,0
7543,520.3785710039346,505.35689112001364,1,23,3,0
7544,13.707378865833977,13.817809608781268,1,23,7,0
7545,11.155384335870915,11.945803340800797,1,23,8,0
7546,0.0,0.0,1,23,9,0
7547,448.9124738382943,465.85477012797753,1,23,4,0
7548,8.32515531591539,8.974122091901162,1,23,2,0
7549,0.0,0.0,1,23,10,0
7550,201.62098476292277,198.0825371435872,1,24,5,0
7551,19.21554341883225,19.798489065213502,1,24,6,0
7552,3091.276150590161,3340.6436980746107,1,24,1,0
7553,164.84840410659356,167.26454271506506,1,24,3,0
7554,11.669300905837627,13.20202595033882,1,24,7,0
7555,14.961705242545072,14.803046384200982,1,24,8,0
7556,0.0,0.0,1,24,9,0
7557,5184.032716147093,5540.153172196305,1,24,4,0
7558,19.62314958116672,19.776950363756242,1,24,2,0
7559,0.0,0.0,1,24,10,0
7560,0.0,0.0,1,7,5,0
7561,10.565329243772187,11.582178509157375,1,7,6,0
7562,134.66056451422514,146.7926623259318,1,7,1,0
7563,51.858370605611206,51.62637509355706,1,7,3,0
7564,28.901047756752096,28.042801652585574,1,7,7,0
7565,9.05068947580428,10.026571302050236,1,7,8,0
7566,0.0,0.0,1,7,9,0
7567,2785.988604651165,3044.1961824426885,1,7,4,0
7568,73.6708710765024,74.0009196648098,1,7,2,0
7569,0.0,0.0,1,7,10,0
7570,7.844032794915936,9.280491890879302,1,9,5,0
7571,22.327417073885925,24.54098678368613,1,9,6,0
7572,3331.653008018643,3745.091424501808,1,9,1,0
7573,282.52735798032427,268.03713467099044,1,9,3,0
7574,9.435525058702805,11.055735015214955,1,9,7,0
7575,11.91940675609625,12.25230358539199,1,9,8,0
7576,0.0,0.0,1,9,9,0
7577,7791.6700600674785,7274.186546878156,1,9,4,0
7578,2920.2317045414416,2739.531231972147,1,9,2,0
7579,0.0,0.0,1,9,10,0
7580,10.669743329545673,10.577555029825247,1,13,5,0
7581,32.53355417518489,36.05425456356384,1,13,6,0
7582,40463.05943954276,40533.83527374812,1,13,1,0
7583,82.45146119124611,98.0847601275083,1,13,3,0
7584,59.34742803718716,52.24493718036097,1,13,7,0
7585,12.255541794197594,12.371750618910603,1,13,8,0
7586,0.0,0.0,1,13,9,0
7587,1263.9463732193328,1274.4441448707537,1,13,4,0
7588,15.568899155652264,16.736829772320547,1,13,2,0
7589,0.0,0.0,1,13,10,0
7590,47.26983618427265,47.650707363671096,1,25,5,0
7591,15.955314719755147,19.928257001209893,1,25,6,0
7592,10084.915002076232,11677.084412836075,1,25,1,0
7593,84.14607290066076,103.49631644086772,1,25,3,0
7594,11.277984138094252,10.837199875371816,1,25,7,0
7595,10.916730183449955,12.493649883612932,1,25,8,0
7596,0.0,0.0,1,25,9,0
7597,4602.889073679468,4341.220947357673,1,25,4,0
7598,366.1977988085791,395.55167227934294,1,25,2,0
7599,0.0,0.0,1,25,10,0
7600,63.66749722093935,62.128978130608544,1,11,5,0
7601,121.441836557882,125.5041432346332,1,11,6,0
7602,62784.33756043853,64617.81398594907,1,11,1,0
7603,10588.233011877988,10050.35818902142,1,11,3,0
7604,27.563198917460728,29.099144947860154,1,11,7,0
7605,333.8215730320299,331.8247783162635,1,11,8,0
7606,0.0,0.0,1,11,9,0
7607,9541.348846334988,9927.096772439065,1,11,4,0
7608,100.41994512871041,109.95392978809453,1,11,2,0
7609,0.0,0.0,1,11,10,0
7610,10.213220660843096,11.753388836526074,1,26,5,0
7611,10.197723363188548,11.736856800068992,1,26,6,0
7612,7673.543218817899,8563.438446920594,1,26,1,0
7613,3333.0386117257035,3124.679258921647,1,26,3,0
7614,19.35796325163433,19.353853634747978,1,26,7,0
7615,10.655373066084602,10.197995226355925,1,26,8,0
7616,0.0,0.0,1,26,9,0
7617,428.91082181299873,396.73403624770305,1,26,4,0
7618,299.75555571747157,383.28847864783006,1,26,2,0
7619,0.0,0.0,1,26,10,0
7620,0.0,0.0,1,27,5,0
7621,12.442212103444556,11.1657964914403,1,27,6,0
7622,599.0199020190656,686.2243285828037,1,27,1,0
7623,30.31063066196858,29.804983611922754,1,27,3,0
7624,17.838507841967477,22.874240078784627,1,27,7,0
7625,7.885321696603644,8.764862299442584,1,27,8,0
7626,0.0,0.0,1,27,9,0
7627,1924.3930265785782,2144.666798955696,1,27,4,0
7628,42.05862601447693,41.36136479542185,1,27,2,0
7629,0.0,0.0,1,27,10,0
7630,16.658169128384664,17.740261850523556,1,4,5,0
7631,10.266898949539485,10.527736067556647,1,4,6,0
7632,170.49965138747658,194.82329660340866,1,4,1,0
7633,154.09452178672674,158.06365493578244,1,4,3,0
7634,18.44204296837245,17.95425166828996,1,4,7,0
7635,8.933147832290073,9.119473217235322,1,4,8,0
7636,0.0,0.0,1,4,9,0
7637,4009.8569027162184,4340.51769832567,1,4,4,0
7638,100.93271693044045,105.21081210818075,1,4,2,0
7639,0.0,0.0,1,4,10,0
7640,20.995005465670793,20.359178356090855,1,16,5,0
7641,16.405793828346557,16.849512671915424,1,16,6,0
7642,438.3091428310388,553.5367678627449,1,16,1,0
7643,41.4314306499371,43.54467673265528,1,16,3,0
7644,16.227684724333017,16.233845316751385,1,16,7,0
7645,2.311053290202824,2.3800908467938577,1,16,8,0
7646,0.0,0.0,1,16,9,0
7647,1472.042402046107,1522.6028458661478,1,16,4,0
7648,11.948067812629938,13.742201711806764,1,16,2,0
7649,0.0,0.0,1,16,10,0
7650,8.279246064286342,10.160014686801699,1,28,5,0
7651,6.2265480497962375,7.561043487825489,1,28,6,0
7652,236.0296088558005,267.5009345434242,1,28,1,0
7653,13.958050903216387,15.116182935281177,1,28,3,0
7654,16.360149383596045,17.713966745909016,1,28,7,0
7655,0.661417678339931,0.594487775644431,1,28,8,0
7656,0.0,0.0,1,28,9,0
7657,102.76028087193043,97.86137737080405,1,28,4,0
7658,10.248067818515159,11.232702459319057,1,28,2,0
7659,0.0,0.0,1,28,10,0
7660,0.0,0.0,1,29,5,0
7661,10.046350494995364,10.376638714477064,1,29,6,0
7662,212.3922880945393,196.22689310842011,1,29,1,0
7663,19.926730396428923,19.993192925369414,1,29,3,0
7664,9.514524195763872,10.567933004742287,1,29,7,0
7665,6.031667743211283,6.8977322445825315,1,29,8,0
7666,0.0,0.0,1,29,9,0
7667,82.01304124754836,83.70250810838884,1,29,4,0
7668,16.411071430951598,17.244346149125928,1,29,2,0
7669,0.0,0.0,1,29,10,0
7670,8.858395535615019,10.742050790283198,1,5,5,0
7671,11.997025390803055,12.677499597872806,1,5,6,0
7672,4986.987130718024,5510.903560945738,1,5,1,0
7673,46.4713079316727,52.40001116229465,1,5,3,0
7674,10.584693939352839,10.239142387220797,1,5,7,0
7675,11.097765929647213,12.036965711214497,1,5,8,0
7676,0.0,0.0,1,5,9,0
7677,2204.5379738635615,2209.159958908882,1,5,4,0
7678,290.096106470878,327.4505095415056,1,5,2,0
7679,0.0,0.0,1,5,10,0
7680,1135.9667511550826,1043.2383420536285,1,30,5,0
7681,163.12547954946803,149.09895087134254,1,30,6,0
7682,5812.34166600135,6768.411036752368,1,30,1,0
7683,397.15003037799744,359.535049784636,1,30,3,0
7684,22.639722489740222,23.96214772500743,1,30,7,0
7685,24.383168704622566,25.629578754537302,1,30,8,0
7686,0.0,0.0,1,30,9,0
7687,10383.821382156284,12804.271446828363,1,30,4,0
7688,48.619101736293864,55.01330794531404,1,30,2,0
7689,0.0,0.0,1,30,10,0
7690,223.25811386973317,237.9502630528829,1,31,5,0
7691,252.46160331462875,286.5571910359242,1,31,6,0
7692,9111.112447944219,9354.789075833227,1,31,1,0
7693,2475.932993561436,2303.258135086224,1,31,3,0
7694,15.569927639891963,16.6165386506429,1,31,7,0
7695,14.46935888748619,14.905297371699007,1,31,8,0
7696,0.0,0.0,1,31,9,0
7697,1614.6791929919802,1777.893731086082,1,31,4,0
7698,803.3931765007993,940.1319939858514,1,31,2,0
7699,0.0,0.0,1,31,10,0
7700,0.0,0.0,1,15,5,0
7701,28.534567643369076,29.16296874276145,1,15,6,0
7702,889.8751191397675,868.7614724072099,1,15,1,0
7703,41.901190799858895,49.72708201261998,1,15,3,0
7704,8.638133594645268,9.150922833852851,1,15,7,0
7705,7.81942788417883,9.293506165632133,1,15,8,0
7706,0.0,0.0,1,15,9,0
7707,2594.967886925632,2893.5801083205433,1,15,4,0
7708,42.72786474408473,50.15199463276122,1,15,2,0
7709,0.0,0.0,1,15,10,0
7710,263.0344350431353,260.4828102090526,1,14,5,0
7711,62.39408948692094,72.35486391767506,1,14,6,0
7712,16199.206185124654,16967.17882947251,1,14,1,0
7713,648.6135130891101,645.2808213388064,1,14,3,0
7714,7.054165903406881,8.986031428760135,1,14,7,0
7715,10.96800804581672,12.119618326051011,1,14,8,0
7716,0.0,0.0,1,14,9,0
7717,4030.8650305240585,5160.026669711003,1,14,4,0
7718,350.8077420774527,367.6497303393885,1,14,2,0
7719,0.0,0.0,1,14,10,0
7720,0.0,0.0,1,32,5,0
7721,0.0,0.0,1,32,6,0
7722,0.0,0.0,1,32,1,0
7723,0.0,0.0,1,32,3,0
7724,0.0,0.0,1,32,7,0
7725,0.0,0.0,1,32,8,0
7726,0.0,0.0,1,32,9,0
7727,0.0,0.0,1,32,4,0
7728,1506.6956820994637,1641.7428513603252,1,32,2,0
7729,0.0,0.0,1,32,10,0
7730,25.53169781552716,31.675390622003814,1,1,5,0
7731,16.10025671950814,19.997853639052114,1,1,6,0
7732,340.6459008515825,388.64387842446996,1,1,1,0
7733,26.34001544492841,24.528197326883458,1,1,3,0
7734,10.366828799755064,10.932511300806429,1,1,7,0
7735,12.695611452119351,14.350645540048035,1,1,8,0
7736,0.0,0.0,1,1,9,0
7737,2143.3670117614383,2481.4343337796086,1,1,4,0
7738,11.563974821849115,12.436169308680874,1,1,2,0
7739,0.0,0.0,1,1,10,0
7740,0.0,0.0,1,33,5,0
7741,0.0,0.0,1,33,6,0
7742,0.0,0.0,1,33,1,0
7743,0.0,0.0,1,33,3,0
7744,0.0,0.0,1,33,7,0
7745,0.0,0.0,1,33,8,0
7746,0.0,0.0,1,33,9,0
7747,0.0,0.0,1,33,4,0
